Date,Open,High,Low,Close,Volume
2023-01-02,271.7,287.35,237.15,274.8,3443828
2023-01-03,259.08,272.49,238.14,271.94,2945638
2023-01-04,162.53,195.98,134.6,149.21,4849979
2023-01-05,254.12,287.53,219.73,287.41,371409
2023-01-06,491,494.64,462.15,467.7,1245416
2023-01-09,191.68,201.09,170.43,192.03,1210468
2023-01-10,257.52,296.47,234.82,285.88,1489181
2023-01-11,384.1,431.61,355.06,414.46,4928102
2023-01-12,282.98,297.68,247.61,247.77,4160514
2023-01-13,172.34,193.77,147.24,158.89,730975
2023-01-16,339.79,356.56,314.07,324.4,2525737
2023-01-17,444.31,485.5,438.57,466.07,2737992
2023-01-18,475.31,520.41,429.57,433.34,1476898
2023-01-19,170.12,211.78,145.19,150.06,761944
2023-01-20,303.65,330.16,256.62,313.23,1538578
2023-01-23,205.42,212.16,172.37,200.1,4164892
2023-01-24,413.92,440.7,393.63,395.42,3747071
2023-01-25,178.16,201.66,134.68,189.01,4238916
2023-01-26,179.04,205.28,137.37,190.16,4278382
2023-01-27,121.32,127.36,94.89,102.06,4603987
2023-01-30,423.12,424.57,376.11,383.26,4011367
2023-01-31,496.68,526.28,492.5,494.1,1941313
2023-02-01,455.43,483.33,434.64,450.71,2026347
2023-02-02,267.78,307.06,219.57,254.9,3397497
2023-02-03,183.96,206.66,161.04,173.18,1276845
2023-02-06,284.11,313.14,282.53,299.33,1826111
2023-02-07,156.7,196.21,152.1,176.96,1854662
2023-02-08,137.07,142.79,135.52,136.45,4211688
2023-02-09,280.48,318.92,248.67,274.43,1002100
2023-02-10,232.07,233.93,187.59,225.48,4173757
2023-02-13,461.75,506.13,429.52,435.96,1524704
2023-02-14,307.92,335.7,269.72,325.82,2245212
2023-02-15,491.2,511.4,482.63,484.92,907166
2023-02-16,167.69,177.6,154.45,164.88,808924
2023-02-17,450.72,466.74,408.89,441.75,3442985
2023-02-20,492.5,532.67,460.54,479.75,1228240
2023-02-21,485.18,498.14,466.88,498.11,1452024
2023-02-22,291.35,327.93,277.95,314.86,777741
2023-02-23,491.06,505.15,442.56,449.03,300045
2023-02-24,368.59,375.76,342.64,350.7,2589568
2023-02-27,364.18,377.69,362.96,376.21,3513877
2023-02-28,133.8,137.35,85.25,134.35,4880789
2023-03-01,295.81,319.34,292.7,314.6,2456859
2023-03-02,114.3,133.41,88.71,131.73,418300
2023-03-03,144.84,177.81,103.62,118.75,993656
2023-03-06,238.19,265.23,222.41,240.39,701791
2023-03-07,269.77,317.47,223.19,276.08,890831
2023-03-08,178.78,216.44,172.31,175.38,2432560
2023-03-09,111.24,128.48,77.35,119.49,2936122
2023-03-10,175.1,199.9,126.21,181.52,647428
2023-03-13,227.62,253.54,225.06,227.16,1669242
2023-03-14,380.2,381.43,354.42,377.85,3832169
2023-03-15,306.23,342.15,276.88,310.32,3259093
2023-03-16,112.1,126.3,108.53,116.08,3110584
2023-03-17,421.33,442.63,387.71,420.46,2199490
2023-03-20,123.14,164.38,104.84,134.22,1799939
2023-03-21,240.35,266.01,223.59,224.29,4088949
2023-03-22,370.35,402.9,337.14,379.11,4761623
2023-03-23,314.91,358.64,295.67,336.42,1284829
2023-03-24,458.16,503.46,420.79,490.3,4140849
2023-03-27,100.43,112.43,62.68,83.58,1761252
2023-03-28,307.99,336.57,286.67,323.62,4681471
2023-03-29,426.77,470.81,406.38,459.34,1338396
2023-03-30,375.41,423.32,358.15,398.51,1671418
2023-03-31,426.46,428.49,391.37,410.71,3534200
2023-04-03,130.82,173.48,81.92,114.35,4805780
2023-04-04,195.23,244.48,162.2,213.72,3946652
2023-04-05,162.03,195.24,122.6,172.4,1625849
2023-04-06,384.08,400.76,359.75,383.96,1604809
2023-04-07,498.56,509.37,460.79,502.8,3002179
2023-04-10,473.06,507.38,424.56,431.43,4311316
2023-04-11,366.54,397.57,331.76,394.16,1178617
2023-04-12,366.88,379.22,362.1,378.46,432745
2023-04-13,125.28,166.16,82.22,83.41,3801428
2023-04-14,198.68,242.18,185.61,230.76,4300267
2023-04-17,216.37,246.54,209.46,227.6,3013374
2023-04-18,316.32,332.66,304.86,307.41,163280
2023-04-19,123.86,154.87,112.08,117.92,3648426
2023-04-20,348.63,356.01,338.09,353.85,2213333
2023-04-21,342.44,348.11,323.41,340.23,3504919
2023-04-24,423.42,446.57,416.21,445.71,4766191
2023-04-25,147.42,173.5,142.5,149.84,798776
2023-04-26,130.46,151.2,117.35,132.45,3975117
2023-04-27,358.92,360.12,327.04,327.11,3629588
2023-04-28,323.31,334.89,298.56,325.78,3957471
2023-05-01,345.62,377.54,343.7,349.35,2742143
2023-05-02,466.69,510.49,457.94,494.81,4467088
2023-05-03,179.87,225.93,161.16,211.39,3829290
2023-05-04,380.45,429.45,345.86,387.99,2805165
2023-05-05,466.1,507.16,437.43,474.01,472072
2023-05-08,475.8,485.35,458.09,478.41,2312792
2023-05-09,267.8,317.58,244.28,250.05,1904008
2023-05-10,320.12,352.17,305.36,312.77,4579448
2023-05-11,122.47,126.66,92.32,107.46,3471574
2023-05-12,126.31,141.72,112.59,140.87,4851201
2023-05-15,269.08,279.74,264.61,265.12,1885938
2023-05-16,388.55,425.28,365.05,400.77,2999024
2023-05-17,116.06,142.91,91.69,124.31,1821295
2023-05-18,499.44,512.03,493.08,504.52,141411
2023-05-19,264.09,302.66,218.82,288.61,1055902
2023-05-22,122.74,127.23,115.9,121.91,1453547
2023-05-23,166.52,172.43,151.81,165.82,3423345
2023-05-24,426.47,451,415.86,430.55,575271
2023-05-25,399.02,407.11,394.16,403.88,1481461
2023-05-26,196.91,207.75,154.95,175.3,1865585
2023-05-29,491.33,512.46,481.4,497.75,4692628
2023-05-30,243.51,279.08,240.97,252.7,3954635
2023-05-31,449.87,471.29,418,450.59,2142572
2023-06-01,121.26,169.88,89.79,135.05,1582623
2023-06-02,449.27,483.43,407.88,444.03,4382262
2023-06-05,431.75,457.13,394.57,428,2640217
2023-06-06,336.65,361.1,335.41,347.11,3810635
2023-06-07,385.82,391.47,369.72,385.08,4522230
2023-06-08,162.96,202.87,141.67,146.82,3149685
2023-06-09,292.92,299.59,246.01,287.44,1896979
2023-06-12,105.17,154.94,82.39,144.55,2400800
2023-06-13,123.35,138.53,114.72,129.15,3470535
2023-06-14,347.43,370.84,317.51,355.72,1494087
2023-06-15,402.89,445.71,363.12,434.97,1144336
2023-06-16,330.54,340.71,291.24,330.8,2140014
2023-06-19,340.61,345.05,308.71,319.71,2741365
2023-06-20,346.16,379.59,310.79,375.81,1296470
2023-06-21,399.13,422.76,390.33,397.88,1801107
2023-06-22,202.51,242.06,183.67,226.09,2530702
2023-06-23,448.41,480.77,424.41,436.7,2522444
2023-06-26,199.23,242.96,155.84,227.05,3080462
2023-06-27,299.64,347.2,265.85,327.08,1834495
2023-06-28,269.6,288.58,231.46,261.57,2166514
2023-06-29,194.87,220.68,168,180.61,2313126
2023-06-30,145.75,171.22,130.49,168.27,2190475
2023-07-03,477.54,519,475.45,493.54,3590000
2023-07-04,375.48,417.21,344.58,382,4379793
2023-07-05,369.93,403.01,322.18,359.21,308998
2023-07-06,245.41,269.6,212.52,253.96,4311456
2023-07-07,458.88,464.37,445.9,464.31,701160
2023-07-10,420.56,450.08,380.85,384.98,3854400
2023-07-11,435,448.62,412.19,434.66,4708210
2023-07-12,479.48,527.61,451.98,464.81,845320
2023-07-13,437.59,451.46,430.75,437.19,1191110
2023-07-14,402.56,416.21,383.52,384.72,3167943
2023-07-17,307.2,351.65,284.64,310.97,4680827
2023-07-18,275.14,288.96,229.44,262.41,3447749
2023-07-19,118.04,140.34,84.29,115.73,1556943
2023-07-20,289.27,293.14,260.3,261.35,4822170
2023-07-21,345.12,378.98,295.88,322.67,687475
2023-07-24,347.34,384.79,320.98,375.65,3851314
2023-07-25,135.89,161.23,98.56,137.49,1059216
2023-07-26,434.91,437.89,385.77,414.49,2035095
2023-07-27,452.5,458.83,441.21,455.22,253608
2023-07-28,331.69,371.53,293.78,331.47,282319
2023-07-31,470.6,485.41,460.26,464.89,4699489
2023-08-01,141.55,152.29,100.09,147.11,2100104
2023-08-02,101.49,128.04,97.51,98.77,805205
2023-08-03,181.83,187.2,175.59,177.99,805515
2023-08-04,116.96,142.67,105.77,105.91,241068
2023-08-07,378.68,410.51,348.74,396.88,3456012
2023-08-08,382.01,424.52,338.17,420.49,826584
2023-08-09,268.55,283.76,258.91,268.45,2193426
2023-08-10,409.77,424.15,395.11,398.94,3518139
2023-08-11,178.19,189.51,136.32,187.98,4084670
2023-08-14,310.74,332.91,284.69,311.9,2067201
2023-08-15,482.29,486.21,462.95,479.33,3609848
2023-08-16,278.35,297.76,233.77,268.35,2014779
2023-08-17,143.43,175.64,131.51,159.62,390447
2023-08-18,410.13,444.72,404.71,435.03,4583987
2023-08-21,462.93,468.91,436.8,463.37,415091
2023-08-22,161.22,206.89,130.22,138.63,204015
2023-08-23,167.54,204.42,123.82,124.41,3456142
2023-08-24,488.82,534.63,471.11,510.23,2664746
2023-08-25,436.96,442.2,389.79,397.19,2593065
2023-08-28,181.7,206.52,166.72,171.34,3846297
2023-08-29,132.2,134.74,90.08,120.83,3734789
2023-08-30,440.03,480.35,421.14,462.84,2302697
2023-08-31,324.59,334.96,292.26,329.6,3490192
2023-09-01,181.26,225.3,149.63,152.49,2369331
2023-09-04,355.19,357.43,332.76,337.91,2223997
2023-09-05,471.87,495.43,443.69,448.33,343445
2023-09-06,311.46,333.96,304.52,325.67,614791
2023-09-07,144.74,189.61,103.26,160.91,1874972
2023-09-08,445.46,473.43,395.59,420.31,2161761
2023-09-11,476.86,490.74,433.17,446.57,3620963
2023-09-12,320.04,325.36,294.71,309.41,384620
2023-09-13,443.81,458.69,420.23,457.34,4633516
2023-09-14,464.92,492.08,450.27,457.94,4114829
2023-09-15,429.85,444,409.47,439.37,2035856
2023-09-18,175.1,182.2,152.68,155.38,1964006
2023-09-19,394.55,431.98,365.9,400.19,2071025
2023-09-20,255.71,279.51,250.09,279.31,4212480
2023-09-21,332.57,381.32,307.79,310.86,3375875
2023-09-22,155.56,181.83,134.87,137.41,4453964
2023-09-25,136.63,147.33,109.85,134.82,4115882
2023-09-26,124.55,136.27,113.62,125.11,2917585
2023-09-27,207.18,208.84,167.74,183.52,144982
2023-09-28,325.13,330.98,276.29,293.14,3600226
2023-09-29,448.84,453.37,416.89,446.44,2364393
2023-10-02,246.27,258.21,229.79,230.36,3390203
2023-10-03,109.74,136.57,85.87,93.28,1186319
2023-10-04,263.29,268.79,217.71,231.32,4542146
2023-10-05,378.98,411.56,362.57,363.22,3988810
2023-10-06,492.18,522.47,465.72,474.78,1943029
2023-10-09,475.66,479.49,467.4,478.82,1663234
2023-10-10,140.71,187.42,133.24,148.8,4258301
2023-10-11,395.68,422.69,371.75,384.7,4582721
2023-10-12,485.79,510.27,463.46,496.22,3337350
2023-10-13,217.96,229.55,169.18,203.27,2237762
2023-10-16,219.93,237.25,215.51,223.14,4355359
2023-10-17,155.4,167.12,123.36,130.05,2860381
2023-10-18,139.89,156.74,130.13,148.21,2331240
2023-10-19,174.04,189.08,158.55,159.22,2745994
2023-10-20,387.75,425.37,343.79,400.16,1317821
2023-10-23,303.18,309.14,274.12,307.69,3609531
2023-10-24,346.7,348.64,325.16,347.4,1202594
2023-10-25,445.54,456.51,428.7,438.07,2415059
2023-10-26,326.05,336.51,289.98,313.2,3851732
2023-10-27,391.76,408.03,345.19,399.91,1203636
2023-10-30,488.16,509.77,453.9,497.62,205849
2023-10-31,100.23,125.08,90.03,97.92,2679299
2023-11-01,110.51,128.46,77.78,115.66,892154
2023-11-02,431.99,433.76,411.64,423.29,3110148
2023-11-03,447.18,463.46,414.52,443.4,3451993
2023-11-06,140.51,180.9,96.69,173.8,3833714
2023-11-07,304.81,339.54,290.51,309.87,2022962
2023-11-08,358.84,386.26,310.91,339.09,2805716
2023-11-09,285.4,290.78,278.89,283.13,119281
2023-11-10,135.02,171.24,110.77,133.63,4238198
2023-11-13,180.81,214.38,175.22,183.73,2011129
2023-11-14,208.33,225.04,184.49,188.3,2607982
2023-11-15,455.07,486.57,449.18,475.97,1526711
2023-11-16,416.31,427.2,386.37,418.38,612129
2023-11-17,271.74,296.19,223.79,250.09,1544592
2023-11-20,352.14,364.69,347.33,355.29,3670029
2023-11-21,486.15,523.26,449.36,482.53,2969393
2023-11-22,437.85,471.06,411.34,441.34,3535332
2023-11-23,434.03,461.17,422.99,437.8,1302744
2023-11-24,179.35,189.85,169.27,181.77,2867728
2023-11-27,153.68,198.47,133.11,164.37,1414252
2023-11-28,159.61,192.21,128.85,162.73,3127981
2023-11-29,300.74,316.69,279.87,302.86,124727
2023-11-30,223.84,261.18,218.13,258.61,4048889
2023-12-01,257.14,295.18,220.61,220.93,514986
2023-12-04,377.35,421.27,350.83,410.88,3999339
2023-12-05,376.77,417.25,366.65,398.66,865173
2023-12-06,394.24,421.41,392.04,402.35,2097780
2023-12-07,114.46,145.09,67.64,109.32,3187351
2023-12-08,469.93,509.3,439.52,478.54,863385
2023-12-11,199.68,221.49,194.8,213.16,249726
2023-12-12,162.55,208.48,141.62,155.01,3239957
2023-12-13,313.74,360.83,304.77,339.33,3568455
2023-12-14,275.85,310.19,261.69,274.6,977590
2023-12-15,204.74,234.93,167.77,170.62,1304688
2023-12-18,368.67,392.96,361.41,378.16,4619441
2023-12-19,261.48,281.49,235.2,270.39,224066
2023-12-20,116.21,164.82,85.82,158.61,3361661
2023-12-21,410.29,459.34,370.14,389.82,4661031
2023-12-22,281.24,302.38,268.03,293.96,4208393
2023-12-25,318.77,338.91,297.26,303.71,3855868
2023-12-26,250.41,288.06,216.71,227.53,3009014
2023-12-27,432.98,472.42,415.64,421.48,3501291
2023-12-28,289.31,292.6,247.61,269.38,2897970
2023-12-29,100.92,136.96,53.08,132.18,3674802
